date,review_title,review_text,rating
2019-01-16T13:00:47-07:00,가방 공간 업뎃해주세요,가방 공간을 더 늘려주세요 공간이 없어요,3
2019-01-14T06:54:21-07:00,무슨 게임이 이럽니까,아니 메인퀘 하딘만나러가기 하는데 화면 검게변한상태에서 계속띠다가 팅기기만하고 그래서 다시어플지우고 깔았더니 인제는 아이디가 없고 도대체 어쩌라는거지?,1
2019-01-13T02:38:16-07:00,그냥심심해서,걍해보는거임ㅎ,4
2019-01-12T23:11:05-07:00,튕김,제가 지금 아이폰 6를 사용하고 있는 사람인데 게임이 2분 정도 키면 튕겨서 개임을 못하겠어요 ㅜㅜ 게임은 너무하고 깊지만 핸드폰이 안 따라주네요...,3
2019-01-09T06:29:05-07:00,아니,"너무 만이 튕겨요ㅠㅠ 렉 걸려서 튕기고
터치해서 튕기고 오늘 처음 하는데 20번 정도
튕겼어요ㅠ",1
2019-01-08T19:15:48-07:00,게임에 안들어가셔요,시작 화면 뜨고 들어가지지 않아요 왜 그런걸까요.?,1
2019-01-08T09:10:57-07:00,다좋은데,아이폰에서 쿠폰좀 쓸수있게해주세요 ;; 그러면 또 앱내의 커뮤니티 기능을 사용해주세요 ^^이러겠지;;,5
2019-01-07T15:24:22-07:00,너무팅김,ㅡㅡ화날정도록 너무팅김...,3
2019-01-06T02:59:07-07:00,빨리 패치 좀 해주세요!,"아이폰6를 쓰는데요! 이상하게 설정 품질 모두 저하로 해도 튕기고 접속해서 1분도 안됄만큼 바로 튕겨요
재설치 하려고 해도 대용량이라 시간 무지 잡아먹고 용량이라도 작으면 몰라도 넘 불편하네요",1
2019-01-05T17:36:05-07:00,데이터 다운로드는 뭘해야 되는거죠 대체?,14기가나 여유가 있는데 데이터 공간이 부족하다고 각종 어플이며 사진까지 다 정리를 했는데도 공간이 부족하대요ㅋㅋㅋㅋㅋㅋㅋ게임 하나 해보겠다고 주말 시간 다 쏟아부었는데 뭐 어떻게해야되나요?,1
2019-01-05T15:17:06-07:00,좋다,인정되면 좋은데다.,4
2019-01-05T04:58:57-07:00,나 이거 진짜하고싶은데,다운이 안된다 0.0%에서 가만히 있어 소리는 나는데 커치가 안되 계속그러네 이것좀 고쳐줘봐,5
2019-01-04T18:08:14-07:00,업데이트 후,"여기 문의한 답변도
역시 똑같네

업데이트 후 너무 튕겨서
재설치 후 모든 캐릭터 없어져서
계정 연동해도 캐릭터는 없고
캐릭터 찾기는 당연히 했고
2년 넘게 해온 게임인데
그냥 똥됨
문의해도 정상이라는 식으로 답변오고
유료결제를 해야
도와줄수있다는네
다시 문의하라니
나참
이런식이면 이용자들 다떠난다
내주변은 다 유료이용자들인데
내가안하면서 가들도 안하더라",1
2019-01-03T16:51:24-07:00,아이디 삭제됬어요,"아이디 벌써 두번 삭제 됬구요
두번째는 다이아까지 샀습니다
전부 환불해주세요,
이번엔 배트맨 코스튬 샀는데 오토바이 강화다해노으니 없어지네요 복원 해주시고 처음 아이디 만들었던 다이아 산거 환불요청드립니다",5
2019-01-03T03:49:53-07:00,갈겐,ㅋ.ㅋ.ㅋ.ㅋ.ㅋ.ㅋ.ㅋ.,5
2019-01-02T00:39:38-07:00,린레볼2년차 유저입니다,"저는 아이폰6s유저이며 제폰은 오직 리니지만 하는 리니지 전용폰으로 사용하고있습니다. 지금까지 팅김 이나 끊김같은 현상이 정말 드물게 일어났고 만족해하며 게임을 해오고 있었습니다.
하지만 이번 패치를 하며 정말 잦은 팅김과 끊김현상이 반복되었습니다. 자동사냥을 할때는 물론이고 시공,장던소던을 할때도 마찬가지입니다. 하루에 수십번은 팅기는것 같습니다. 이로인해 저의 자동사냥 시간은 현저히 줄어들수밖에 없었고 리니지에 대한 의지가 점점 줄어들고 있습니다. 다시 리니지에 대한 열정이 다시 불탈수 있게 이부분 하루빨리 해결해주시면 감사하겠습니다.",3
2018-12-31T20:06:32-07:00,아니 패치를 하려면 똑바로 하던가 돈마블새끼들아...,"현질하는건 별것도없는데 드럽게 비싸게 올려놓고 툭하면 하다가 튕기는게 일상이고 뭐하자는거죠..???
운영을 하시는건지 마는건지...;;",1
2018-12-31T04:24:03-07:00,잼씀,굳,5
2018-12-30T22:56:11-07:00,결제했는데 아이템적용이 안되네요,"월간보상 2배받고자 매일아이텡과 매일퀘스트 결제했는데 매일퀘스트가 적용안되서 고객센터 글남겼는데 계속 답변대기중이고, 콜센터에 전화했더니 앱스토어쪽으로 확인해보라고 결제취소안내를 하시네요. 
결제취소및 재결제는 언제든지 하면되는데,아직까지 
못받은 스크롤퀘스트와 월간접속보상 2배건은 복구해주셔야하는거아닌가요?
콜센터상담원 말로는 결제오류는 자기들책임이 아니니 보상해줄수없다하고, 다른분과 통화하려해도 1~2일 더 기다리라는데, 기다리는동안 계속 적용못받는 아이템들은 나중에라도 지급해주는건가요?
분명 정상결제된 부분이 게임상 오류로인해 불편을 겪고있는데, 왜 구매자가 손해를 봐야하는지 전혀 납득할 수 없습니다.  정말 대처가 엉망이네요.",1
2018-12-30T07:39:38-07:00,리니지 다운상태가,"별5개 줘야 올라올거 같아서 줍니다
 아니 무슨 다운할때100%되고 안들어가지더니 파일 손상뜨더니 겜이 다시시작되는데 처음부터 다운하라네요? 진짜 그켬입니다",5
2018-12-30T04:02:45-07:00,아니;;,아니 게임내 설정에 쿠폰등록 자체가 없다니깐 몆번 말해 어떻해,1
2018-12-29T22:21:24-07:00,ㅠㅠㅠ,캐릭터랑 다 이쁜데 렉이 너무 걸리고 자꾸 튕겨요...퀘스트 하나 다하면 튕기고 보스 한번 때리면 튕기고.. 빠른 답변 부탁 드려요... 참고로 자기가 어서 해결하겠습네다가아니라 자꾸 링크를 버내주는데 그런거 싫어요ㅠㅠ 뭔가 무책임해 보여욥,2
2018-12-29T18:22:04-07:00,아이폰은 혜택주지않겠단거죠,2주년쿠폰같은거 애초에 저렇게 입력방식으로한게 아이폰유저는 주지않겠다아닌가요 차라리 편지함으로 넣어주시지 아이폰유저는 혜택도못받고 조치 취해줄수는없나요,2
2018-12-28T22:45:14-07:00,아이폰8팅기고 삭제해야만 다시 접속가능,"팅기는 횟수가 점점늘어가고 한번씩은 다시 접속조차안돼 전체삭제하고 다시 깔아야함
아이폰이 문제임?이 게임이 문제임?",1
2018-12-27T05:31:14-07:00,아 그만좀 팅기게해주셈,"도대체 업데이트는 왜한거임 
게임하다가 팅기고 하루에 몇번팅기는지ㅠ셀수가 없어요. 어떻게 업데이트했는데 이리도 안젛아지는 모르겠네요.. 업데이트할때마다 게임이 어찌이리 안좋아짐. 그리고 아이템못쓰는거 삭제좀 되게해주세요. 하나부터 열까지 다말해줘야하나...",4
2018-12-27T02:45:41-07:00,누구 만나는데,검은창 뜨면서 비정상적인 거라고 팅기는데요? 빨리 해결좀;;,1
2018-12-27T01:37:56-07:00,...,"아이폰인데
디스크공간이 부족하여 
실행이 안되네요",2
2018-12-27T00:35:37-07:00,이런,계속팅겨요....하지말라는건지ㅠㅠ,1
2018-12-26T22:30:15-07:00,아데나좀 많이줘요,돈은 많이 나가는데 아데나 던전 너무 짜요 좀 많이 줘요,5
2018-12-26T21:35:37-07:00,팅김현상,"많은 시간, 비용 투자하면서 겜하고 있습니다.

물론 재미가 있고 유저들간 정이 들어서 입니다.

그러나 게임을 함에 제일 짜증나는 부분이 렉과 팅김입니다.

안드로이드 폰 은 작은 이벤트도 록으로 겜하기ㅡ힘들정도구요,  

아이패드는 팅김현상이 너무 자주 발생해서 지속적인 게임이 불가능합니다.

제발 이 부분 개선 좀 해주세요.",4
2018-12-26T19:52:38-07:00,현질아님 못하는게임,"이벤트도.현질해서 보석사야 완료되고
현질안하면 투력차이 너무나서 
개노가다해도 안되는게임",1
2018-12-26T00:38:06-07:00,구매목록,삭제 해주세요,4
2018-12-25T03:32:12-07:00,어플이 작동이안되네요..,패치한다고 하고 들어가지지가않아요,2
2018-12-24T11:06:47-07:00,아이폰은 쿠포번호 어디에 쳐야하나요,정보에 가도 쿠폰입력하는곳이 없어요,1
2018-12-24T00:27:52-07:00,매크로 매크로,다좋은데 매크로 유저 들만 강력히 처리 해주세요,4
2018-12-23T11:41:46-07:00,쿠폰입력,아이폰은 쿠폰을 어떻게 입력해야되나요,5
2018-12-23T06:50:11-07:00,아시바 욕나오네,"야 시벨름드라. 맨날 현질. 아이템만 내놓지말고
서버관리 똑바로 안흐냐
우째 하루에 몇번이 팅기는거냐 시벨 개마블",1
2018-12-22T22:25:22-07:00,게임을 실행하는데 다운받는 도중에 앱이 종료됩니다.,"게임은 재미있게 보이는데 실행이 안되네요... 제 폰이 아이폰 6플러스이고 저장공간만 60GB중 약 40GB나 남았고,  또 아이폰 업데이트도 해서 12.1.2버전인데 도데체 왜 안돨까요??ㅠㅠㅠㅠ",5
2018-12-22T16:04:18-07:00,간만에 들어갈라했더니,"다운받고 들어갔더니 낮은 버전이라 튕겨나오고
화면은 터치안되고
게임 망한건가???",1
2018-12-21T13:26:57-07:00,복귀할려 했는데,서버통합? 그거까진 괸찮은데 닉네임 옆에 샾 붙어가지고 손절합니다. 처음할때 닉먹을려고 얼마나 고생했는데 그걸 이렇게... 쨋든 두번다신 안함,1
2018-12-21T07:09:17-07:00,자꾸 튕겨요,렉걸리고 튕기고 아이템도 안받아져요,2
2018-12-21T04:34:16-07:00,아이폰은왜,아이폰은 왜 업데이트를 삭제했다 다시 깔아야하는거죠?,3
2018-12-21T04:02:19-07:00,아이폰 이벤트,아이폰도 쿠폰입력할수잇게 해주쇼......,3
2018-12-21T03:48:19-07:00,아이폰 유저들도 생각해주시길,"이번 2주년 기념 이벤트로 ""UR 방어구 30""
주는게 있는데 아이폰 쓰는 유저들은
닭 쫓던 개 마냥 쓸수가 없으니 참으로
허망하고 안타깝습니다.
이부분 좀 패치 해주셨음 합니다.
안된다하지말고 무조건 해주십시요",5
2018-12-21T03:03:32-07:00,케릭터 직업 변경권,케릭터 직업 변경권좀 만들어주세요,5
2018-12-21T02:16:05-07:00,메크로 관리 안해요?,"메크로 얘기 나온지가 언제인데 관리 안하시나요?

불법 프로그램 인정하고 가야 하는 부분인가요 이럴꺼면 아덴이나 랩업업적 의미없게 만들던가 대책보이는게 1도 없이 흐리멍텅이야 

메크로는 지금 이순간에대 계속 돌아간다 메크로 막으라는 유저들 글은 보긴합니까? 검토하겠다 머 이런 소리 할꺼면 답글 달지도 말아요",2
2018-12-21T01:31:27-07:00,내가 만든 케릭 아이디가 왜 저롷게 된거냐,"왜 ㅅㅂ 니네들 마음데로 내 아이디를 바꿔 
아이디 변경권이라도 지급하던가",1
2018-12-21T01:14:25-07:00,아이폰 Xs max 화면 최적화가 안됨,"명전에서 내케릭만 크게보이고 상대방은 바로 코앞에 와야 보임

XS Max 쓰시는분은 안하시는게 낫습니다",1
2018-12-21T00:36:48-07:00,좋아요,"자주팅기는것만빼면요;;
그리고문제가생기면 
자주수정해주시는것도좋아요
감사해영!!
앞으로도 문제생기면 수정빨리빨리
부탁드려여~~",5
2018-12-20T21:36:31-07:00,잼있긴함,헌데 과금 유도가 너무심함..,5
2018-12-20T20:36:20-07:00,결재,방금 결재했는데 다이아가 안들어왔어요..,1
2018-12-20T19:06:39-07:00,접속,아니 왜 계속 서버에 접속할 수 없습니다 가 뜨죠? 점검도 아닌데 아이폰xs 입니다,1
2018-12-20T16:14:01-07:00,장난하나,"아니 그럼 아이폰쓰는 사람은 UR+30강짜리 받지말라고?
ㅋㅋㅋㅋ어이없노 방법이없는거냐 있는데 귀찮은거냐 운영자야  나만이해가안되는건가?",1
2018-12-20T06:57:23-07:00,좋아요,간만에 복귀하니깐 잼있네요,5
2018-12-20T03:46:51-07:00,영자님,"아니 매일 업데이트해서 머하냐 
용량도 만만치 않은데 
드러워서 못하겟다 이젠",1
2018-12-20T01:00:03-07:00,솔직히 처음 게임 출시했을땐 ㅈ별로,그러나 수십범의 업뎃과 유저들의 비판을 돈마블이 들었는지 모르겠으나 출시때보다는 괜찮아짐 그래서 복귀도 했9,5
2018-12-20T00:34:15-07:00,-,업데이트후 화면누를때마다 가방이나열때 딱딱소리나는거 왜생긴건거가요 소리거슬리는데,4
2018-12-19T20:09:04-07:00,아니 왜 아이폰 쿠폰 안되요ㅡㅡ,뭡니까 도대체 받으라고 마라고?,1
2018-12-19T18:58:42-07:00,너무 튕깁니다,"게임은 재밌는거같은데 왜이렇게 튕기는거죠 그래픽이랑 사운도 최저로 놓아고 너무 자주 튕깁니다
짜증나요
서버문제인가요 핸드폰이랑 게임사양이 안맞아서 그런건가요
쫌 어떻게 해주세요!!",3
2018-12-19T18:42:19-07:00,현질유도가 왠만해야지,업데이트하고 가방에 뭐가 들어와서 열어봤더니 가방을 한번세 75칸을 채워버리면 어떻게 하자는겁니까? 지금당장 쓸모도 없는것을. 무슨 게임을 하면 짜증부터 나게 아주 잘 만드셨네요.,5
2018-12-19T17:58:21-07:00,접속이왜안되는거죠?  업데이트하고나서부터,안되는데 왜그런지 아시는분,1
2018-12-19T17:39:59-07:00,화면이 또 안넘어가요ㅠㅜ,업데이트했는데 터치 투 스크린에서 아무것도 안눌려요ㅜㅜㅜㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,5
2018-12-19T17:34:18-07:00,업데하고 안되는데,"터치가  안되서  캐릭터창으로  안들어가지는데
어떻게  해야하나요",1
2018-12-19T17:17:14-07:00,오류,Touch the screen 이 화면에서 더이상 진행이 안되네요 껏다 켜보기도 벌써 수십번째 게임은 2일전에 깔고 아직까지 한번도 못해봣네요,1
2018-12-19T17:04:41-07:00,쿠폰,아이폰유저 쿠폰입력언제되나요?,3
2018-12-19T17:02:02-07:00,아이폰쓰는사람들,"아이폰이 안드로이드보단 그래도 렉이덜먹었엇는데
요즘 렉도 심하고 리들러나 스케어크로우 처치할때 튕기는건 기본이고 렉도 심하게먹고
그리고 아이폰은 쿠폰등록하지말라는겁니까?
아이폰도 조치 취해주세요 ㅡㅡ",1
2018-12-19T16:51:48-07:00,업데이트,업데이트하고나서 게임실행이 안되요,1
2018-12-19T16:47:31-07:00,업데이트하고 게임 접속이 안되요,업데이트했더니 오프닝 화면이 동영상으로 되어있어 그른가 무한 대기중~ 들어가질 않아요~ ㅡㅡ,1
2018-12-19T16:38:03-07:00,처음 시작화면,"복귀유저인데요. 
게임을 하려고 하는데 처음 화면 터치 스크린에서
넘어가질않아요ㅡㅡ빨리 조치좀 해주세요....",5
2018-12-19T16:24:43-07:00,빨리 수정 부탁드립니다,오늘 업데이트이후 게임에 안들어가짐 ;빨리 수정해주세요(폰 아이폰xs유저입니다),1
2018-12-19T16:20:21-07:00,깔았는데 터치가 안먹혀요,깔았는데 터치가 안먹혀서 게임 진행이 안되요 조치좀,5
2018-12-19T15:58:53-07:00,업뎃이후,오늘 업뎃 후 접속이 안되는군요 먼일인지...,3
2018-12-19T15:54:12-07:00,업데이트이후 게임 접속이 안됨,업데이트 하고 나서부터 게임 접속이 안되고 자꾸 튕김,1
2018-12-19T15:47:11-07:00,업뎃하고 나서 실행이 안됨,터치 스크린하라고 뜨는데 터치도 안되고 접속 자체가 안되는데 무슨 업데이트를 했다고 하는거냐,1
2018-12-19T15:46:15-07:00,ㅋ,이거왜 접속안뎀?..,1
2018-12-19T15:42:25-07:00,업데이트이후,내캐릭터찾기랑 서버 버튼이 비활성화 되어있습니다,1
2018-12-19T15:17:18-07:00,업데이트 오늘 했는뎅,Touch the screen이 활성화가 안돼서 안눌러짐.. 머 어쩌라고,1
2018-12-19T15:12:37-07:00,업데이트하고 게임시작이안되여,화면터치해도 아무것도 안먹고 시작조차못함,1
2018-12-19T14:48:06-07:00,업데이트하고,"터치더스크린  초기화면에서  터치  겁나해도  안넘어가고  게임  안됨  업데이트왜한거임?....
아이폰6s+이고  지웠다가 깔아도  게임  안되네
이러면  유저  떠나지",5
2018-12-19T14:46:12-07:00,아이폰은 왜 쿠폰을 못하는지,벌써 2년째 쿠폰을 못받고 있다 카트결제는 되면서 쿠폰은 왜 않해주는지 안드로이드만 사랑하나??,3
2018-12-19T14:06:43-07:00,터치더스크린,안녕하세요. 게임 재밋게 즐기고 잇은 유저입니다ㅎㅎ 오늘 업데이트 하고나서 맨 처음 터치 더 스크린에서 스크린 눌러도 아무 반응이 없어요ㅎㅎ 개선해주세요 고생많으십니다ㅎㅎ,4
2018-12-19T13:09:34-07:00,버전,"애써깔앗는데 게임실행이안되네요 엄데이트다했는데 
아이폰텐입니다",1
2018-12-19T12:39:18-07:00,ㅡㅡ,게임접속이안되네여,1
2018-12-19T12:26:03-07:00,아이폰6는 게임불가..,"백그라운드앱 제거하고,
재설치도 해보고,
옵션도 ‘나만 보기’빼고 전부 최하옵.

와이파이환경에서도 lte환경에서도
조금만 몹, 타유저 몰리면 튕기는 현상.
아이폰6는 걍 게임 접어야 하나요ㅡ",3
2018-12-19T08:40:31-07:00,검사나 블쏘 이런게임중에 이게 갓게임,리얼 갓게임,5
2018-12-19T03:21:14-07:00,아이패드프로3세대 화면...,해상도가 안맞아서그런건지 스킬버튼이랑 채팅창도 겹치고 글자겹치는것도 많네요 패드프로3세대로도 게임원활하게 할수있도록해주세요,4
2018-12-18T23:39:05-07:00,결제 오류에 대해서,"안녕하세요. 
매달 4.4 결제하면서 즐기는 유저입니다. 
오늘도 결제할려고 매일다야부타 결제햇고
돈은 통장에서 빠졋는데 게임에선 반영이 안됐습니다
빠른 처리 부탁드립니다.",3
2018-12-18T18:27:40-07:00,10초마다 튕김,진짜 들어가서 캐릭터 고르기도 전에 튕기고 그 다음엔 누르면 검은화면만 뜨더니 바로 튕기고 게임을 뭐 하란건지 말란건지,1
2018-12-18T05:30:56-07:00,패드3프로. 화면이 겹쳐요,겜이그지같아짐........ㅠㅠ,3
2018-12-18T02:57:34-07:00,몇 개월째 접속도 안되고 ㅋㅋ,"예전 몇 달전에 긴 서버 점검으로 접었다가 오늘 접속하는데, 기존 바츠 서버에서 다온서버로 옮겨져 있고 Touch Screen누르면 화면 한 번 검게 반짝이고 또 같은 화면 나옵니다. 서버를 기존에 캐릭터 있던 바츠를 선택하고 확인을 누르면 전체화면이 검게되어 있고 배경음악만 흘러나옴. 반응 없음..ㅋㅋ
참고로 아이패드 5세대 이고 ios 12.1.1이네요.",1
2018-12-17T19:29:40-07:00,제 계졍사라졋어요,앱지우고 다시 설치햇는데 어떻게 찾아요,4
2018-12-17T08:38:18-07:00,튕겨도 너무 튕기네요ㅠ,"이벤보스때는 매번 튕기그요.이벤보스는 포기 ...ㅠㅠ
이번에 이유없이 튕기더니 들가지 못함네다 .
까만화면만 ㅉㅉㅉ 어째야디나요 ? 다시 깔아야 디나요 ?",1
2018-12-17T02:27:56-07:00,삼성폰에서  아이폰으로 변경해서 하려고하니,아이폰으로  바꿔서  구글계정으로  기존캐릭  가져올수있나요?,3
2018-12-16T07:38:01-07:00,슬푸다..,시네마틱 영상속 휴먼오빠가 넘나 잘생겨서 다시 깔았는데.. 인게임 휴먼은 오빠가 아니라 아빠였다.. 거기다 내 똥폰이 견디질 못해서 낮은사양으로 해도 렉 심하고 튕기고 또 튕기고.. 이런겜은 경험이 없어서 뭐가 뭔지 모르겠고 장비업글하는 거 왤께 복잡하고 많은건지ㅜ 아니 그런데 휴먼얼굴 영상속 오빠로 업글해주면 안 되나요오..,2
2018-12-16T01:28:39-07:00,아직도 밥벌어먹고사네,버러지게임,1
2018-12-15T23:27:08-07:00,나이스,굿,5
2018-12-15T08:04:21-07:00,현질유도만 하지말고 ㅅㅂ,"아이패드 튕기는거랑 
한번튕기면 재정 안돼서 다시 깔아야 되는것좀 고쳐라
능력이 부족한거면 어쩔수 없고",1
2018-12-15T01:55:59-07:00,리니지레볼루션 재밌네요,"모바일RPG 다해봤는데
그래픽이나 이벤트 업뎃 레볼만한게없음
불만도 있긴있지만 타게임에비해선 완성도 높음",5
2018-12-15T00:47:37-07:00,너무재미있다!,그래픽이너무좋내요그래도새로운캐릭좀,5
2018-12-14T00:16:45-07:00,겜실행이 몇개월째 안되네요ㅡㅡ,뭐지 왜이렇죠,1
2018-12-13T07:58:20-07:00,아이패드프로 11 해상도 및 ui 안맞네요,"언제 업데이트 해줄껀가요?
너무 불편해 미치겠어요",5
2018-12-12T20:13:42-07:00,너무튕김,1분 미리 듣기 같이 1분 만에 튕기고 계속 튕기고 끊기고 너무 심한데요,2
2018-12-12T00:56:07-07:00,재미지다,이맛현,5
2018-12-11T06:44:11-07:00,아이패드11형,화면 짤리고 글씨 짤리고 어서 업뎃해서 화면 비율로좀 맞춰주세요,1
2018-12-10T06:22:43-07:00,장난하나요,"패치용량 부족으로 설치를 못한다는데
지금 여유용량만 12기가네요 양아치들ㅉㅉ
제대로해야지좀",1
2018-12-09T23:17:36-07:00,먼가어렵균,ㅋㅋㅋㅋ,4
2018-12-09T06:42:26-07:00,아이패드 프로 인데요. 최신 업데이트 모두 했는데 계속 팅기네요.,"안녕하세요.

아이패드 프로 12.9 입니다. 

IOS 도 모두 최신 업데이트 했구요,.

게임도 모두 최신 업데이트 했는데,

계속 팅기네요. 몇달동안 들어가지도 못하고있어요.

왜 이럴까요?",2
2018-12-08T15:25:58-07:00,아이패드 11인치 지원,"11인치에서 버튼이 겹쳐서 게임진행을 할수없네요
조속히 수정해주세요",2
2018-12-08T11:34:02-07:00,화면이 하약색으로 변해요,"게임을 하는 도중에 계속 하얀색 화면으로 바뀝니다 
왜 이렇게 되는지 이해가 안갑니다",3
2018-12-08T01:43:45-07:00,팅겨서 그냥 떠납니다,뭔 10초 접해잇으면 튕기고 또 접하면 튕기고...,1
2018-12-07T17:35:44-07:00,아오 진짜 시발 이새끼들,왜 레볼루션도 그렇고 리니지도 시발 다 튕기는데 진짜 할 맛 안나서 별 1개도 아까운데 이 말은 꼭 해야겠어서 준다;;;진짜 이런 기본적인것도 안되면서 자꾸 돈벌려고 게임 만들지 마세요 튕기는게 나 하나밖에 없는줄 아나,1
2018-12-07T01:17:34-07:00,너무 튕기네요,"할만 하면 튕기고 할만 하면 튕기고
처음 로딩부터 네트워크가 원활하지 않다고 그러질 않나... 패치 다시 해보고 재시작해보고 별 걸 다 했는데...게임 자체가 불안정한거 같네요 서비스 좀 제대로 해주세요",1
2018-12-06T18:18:10-07:00,접속이 안되요,게임 하고싶은데 첫번째 화면에서 계속 세로 거침만되고 안들어가져요 ㅠㅠ,5
2018-12-06T14:33:44-07:00,아이폰 다운로드가 안되네요,아이폰 검은화면 떠서 짜증나지만 평상시 처럼 삭제하고 재설치하는중인데 게임 다운로드 자체가 안되네요 진짜 아이폰 이슈 고칠생각도 없고 짜증납니다,1
2018-12-06T05:59:30-07:00,아이폰6 튕김현상 되게 심함,아이폰6게통안한유저입니다 근데 튕김현상 왜이리 많이 이러남??그래서 조금 정검을 해주세요😡,5
2018-12-06T02:19:40-07:00,아니 다 좋다 이겁니다 하 왜이리 팅겨요 ...,참고 참고 하는데 ...해도 해도 너무 팅겨요 한달을 기달려서 하는건데 ..이렇게 하면 실망 합니다,1
2018-12-05T03:01:04-07:00,너무팅겨요ㅜㅜ,너무팅겨요.ㅜㅜ 좀할여고하면 팅겨버리고..렉도걸리는지느릿느릿..왜이런가..,3
2018-12-05T02:36:43-07:00,넷마블 인증 오류라고떠요,리니지2 레볼루션을 깔고 들어갔는데도  넷마블 오류라고떠요. .  아이폰 8+ 입니다.,3
2018-12-04T22:48:00-07:00,외. 124ㄹ저녁부터. 접속. 안되나요.,접속이안되네요. 외그런거죠,4
2018-12-03T02:39:33-07:00,sos,"저기요 혹시 정명란이라는사람에
레볼루션 계정을 정지시켜줄수 있나요?
그사람때문에 게임을못하고있어요!
너무불편해요 일단 자세한건다음에 말씀드리죠
정지시킬수있으면 답장을주세요",5
2018-12-02T01:17:40-07:00,갈때 된건가,이유없이 튕기더니 접속이 안되는거 리뷰에 글을 써도 카페로가면 정보가 많다고 하는데 진짜 마지막으로 다시 다운받아보고 또이런 접어버려야지 뭐 이래 이제 물 다 뺏으니 손놧나... 한두번도 아니고,5
2018-11-28T19:33:03-07:00,저장공간이 너무크네요..,"아니 유튜브 삭제도 해보고 겜도 이거하나 남겨놓고
삭제해보고 사진도 삭제를 해봤는데 그래도
저장공간이 없다고 하네요..............
:(",1
2018-11-28T18:06:03-07:00,자동사냥 중에 지혼자 상점들어가서 구매할려고 하네요,왜이런거죠?,3
2018-11-28T10:47:31-07:00,현질유도최강게임,"돈을 쓰면 쓸수록 열받고 자앗같은게임
현질안하고 절대 할수 없음
현질많이하고 엄청 후회중
강화확률 뻑
옵변 뻑
기타 등등 자앗같음",1
2018-11-26T06:58:16-07:00,아주 굿,괜찮네요,5
2018-11-25T20:57:19-07:00,좋아요,재미있어요,4
2018-11-25T19:53:07-07:00,환불 안해줘서 접는다,결제를 해도 상품 안들어오고 환불신청하니 나몰라라 니기미 망한게임 줫같아서 안안하 환불 절차도 뭐같이 느려터지고,1
2018-11-25T09:10:26-07:00,아이폰유저도 쿠폰좀...,차별하지맙시다...아이폰도 쿠폰입력할수있게해주세요,1
2018-11-24T23:55:51-07:00,카드 결제 됐는데 아이템 안 들어와서 그러는데 해결 좀 해주세요,어찌 된건지 ...,3
2018-11-24T07:13:17-07:00,다운로드,"다운로드를하고 시작하면 안들어가지네요 지웟다 깔아도
아이폰xs max입니다",5
2018-11-23T18:36:12-07:00,고급물약좀 파세요.,고급물약 다떨어져서 과금러들. 스트레스받아 접네요,1
2018-11-21T11:09:07-07:00,강화…때문에 삭제...ㅡㅡ,"18번을 강화했는데 한번 성공이란... 어이가 없네.. 
게임삭제 했다... 겜한시간이 아깝네 
이거 강화 10퍼도 안된다 하지마세요 비추!!!!!!!!!!!!",1
2018-11-21T00:15:29-07:00,응~카카오토 안잡아내면 안해~~,"메크로 판을친다 판을쳐 어휴..
열몇번을 죽여도 똑같은곳에 와서는 사냥하고
일일히 손으로하는 내가 븅이지
신고해도 제제를 하는둥마는둥
아예 계정삭제를 해버리던가...",1
2018-11-20T16:55:31-07:00,매일다이아 구매 후 적용이 안됩니다,"매일 다이아 결재는 완료 되었는데 적용이 안되네요
다시 시도해봐도 앱 결재 완료 창 뜨고 승인 눌러놓고 대기중 게임 접속이 끈어진 뒤 적용이 안되는거 같아요
해결해주세여...",1
2018-11-20T11:46:34-07:00,넷마블이 망친게임,아이템 팔아먹으려고. 혈안이 되어 있어. 게임 자체가 망가졌네요.  돈이 남아돌아 과금하다가도 내가 어느순간 게임을 접게 되는. 쓰레기 게임입니다,1
2018-11-20T02:40:36-07:00,아이패드 프로 3세대 12.9 그래픽(해상도) 문제,"풀옵은 지원되나 해상도가 맞지 않아 UI가 짤려서 나옵니다.
신형 기기에 맞게 해상도 지원좀 해주세요~",5
2018-11-18T23:38:25-07:00,아이폰6+ 렉걸림현상,"맵에서 돌아다니는 것 부터 사냥, 퀘스트 완료, 강화성공 뜰때 마다 렉이 걸립니다... 렉 걸리는 현상이 심한데 어떻게 방법이 없나요??",3
2018-11-17T07:49:22-07:00,계정연동,제가 갤럭시쓰다가 아이폰으로 바꾸고 다시시작하려는데 페이스북연동했는데도 본캐릭터가 안뜨더라고요 그래서 갤럭시쓸때 썼던 구글이메일로 로그인하려니 등록되지않은이메일이라는데 그냥 없애버리신건가요? 게임은 재밌는데 키우던캐릭터가 순삭하니 뭐 어떻게하라는건지..아무런보상도없나요,5
2018-11-15T09:00:30-07:00,메인퀘스트가 진행이 안되는 버그가있어요,메인퀘스트 강화하는게 진행이 안되요..,3
2018-11-15T06:30:15-07:00,굿,👍👍👍👍👍,5
